bryo_taxa_id,klasse,familie,gattung,art,autor,unterart,autor_unterart,name_de,name_en,rl2004
2571,Laubmoose,Seligeriaceae,Seligeria,patula,(Lindb.) I.Hagen,,,Alpen-Zwergmoos,Triangular Rock-bristle,VU
2191,Laubmoose,Seligeriaceae,Seligeria,pusilla,(Hedw.) Bruch & Schimp.,,,Winziges Zwergmoos,Dwarf Rock-bristle,LC
4125,Laubmoose,Seligeriaceae,Seligeria,recurvata,(Hedw.) Bruch & Schimp.,,,Borsten-Zwergmoos,,LC
4128,Laubmoose,Seligeriaceae,Seligeria,trifaria,(Brid.) Lindb.,,,Dreizeiliges Zwergmoos,,LC
2199,Laubmoose,Sematophyllaceae,Sematophyllum,demissum,(Wilson) Mitt.,,,Ganzrandiges Hohlblattmoos,Prostrate Signal-moss,VU
183,Lebermoose,Jungermanniaceae,Solenostoma,confertissimum,(Nees) Schljakov,,,Dichtblättriges Jungermannmoos,,NT
190,Lebermoose,Jungermanniaceae,Solenostoma,gracillimum,(Sm.) R.M.Schust.,,,Zierliches Jungermannmoos,Crenulated Flapwort,LC
193,Lebermoose,Jungermanniaceae,Solenostoma,hyalinum,(Lyell) Mitt.,,,Helles Jungermannmoos,Transparent Flapwort,LC
199,Lebermoose,Jungermanniaceae,Solenostoma,obovatum,(Nees) C.Massal.,,,Eiförmiges Jungermannmoos,Egg Flapwort,LC
210,Lebermoose,Jungermanniaceae,Solenostoma,sphaerocarpum,(Hook.) Steph.,,,Kugelfrüchtiges Jungermannmoos,Round-fruited Flapwort,LC
213,Lebermoose,Jungermanniaceae,Solenostoma,subellipticum,(Heeg) R.M.Schust.,,,Elliptisches Jungermannmoos,,VU
477,Lebermoose,Sphaerocarpaceae,Sphaerocarpos,texanus,Austin,,,Grosssporiges Bläschenmoos,Texas Ballonwort,VU
2574,Laubmoose,Sphagnaceae,Sphagnum,affine,Renauld & Cardot,,,Verwandtes Torfmoos,Imbricate Bog-moss,VU
2257,Laubmoose,Sphagnaceae,Sphagnum,angustifolium,(Russow) C.E.O.Jensen,,,Schmalblättriges Torfmoos,,NT
4140,Laubmoose,Sphagnaceae,Sphagnum,auriculatum,Schimp.,,,Geöhrtes Torfmoos,,DD
2204,Laubmoose,Sphagnaceae,Sphagnum,balticum,(Russow) C.E.O.Jensen,,,Baltisches Torfmoos,Baltic Bog-moss,DD
2205,Laubmoose,Sphagnaceae,Sphagnum,capillifolium,(Ehrh.) Hedw.,,,Spitzblättriges Torfmoos,Acute-leaved Bog-moss,NT
2210,Laubmoose,Sphagnaceae,Sphagnum,centrale,C.E.O.Jensen,,,Zweifarbiges Torfmoos,,LC
2212,Laubmoose,Sphagnaceae,Sphagnum,compactum,Lam. & DC.,,,Dichtes Torfmoos,Compact Bog-moss,LC
2213,Laubmoose,Sphagnaceae,Sphagnum,contortum,Schultz,,,Gedrehtes Torfmoos,Twisted Bog-moss,LC
2216,Laubmoose,Sphagnaceae,Sphagnum,cuspidatum,Hoffm.,,,Spiess-Torfmoos,Feathery Bog-moss,NT
2261,Laubmoose,Sphagnaceae,Sphagnum,fallax,(H.Klinggr.) H.Klinggr.,,,Trügerisches Torfmoos,,NT
4145,Laubmoose,Sphagnaceae,Sphagnum,fimbriatum,Wilson ,subsp. fimbriatum,,Gefranstes Torfmoos,Fringed Bog-moss,VU
2219,Laubmoose,Sphagnaceae,Sphagnum,fimbriatum,Wilson,,,Gefranstes Torfmoos,Fringed Bog-moss,VU
2254,Laubmoose,Sphagnaceae,Sphagnum,flexuosum,Dozy & Molk.,,,Gekrümmtes Torfmoos,,NT
2220,Laubmoose,Sphagnaceae,Sphagnum,fuscum,(Schimp.) H.Klinggr.,,,Braunes Torfmoos,Rusty Bog-moss,VU
2221,Laubmoose,Sphagnaceae,Sphagnum,girgensohnii,Russow,,,Girgensohnsches Torfmoos,Girgensohn's Bog-moss,LC
4398,Laubmoose,Sphagnaceae,Sphagnum,magellanicum,Brid.,subsp. magellanicum,,Magellans Torfmoos,Magellanic Bog-moss,NT
2234,Laubmoose,Sphagnaceae,Sphagnum,magellanicum,Brid.,,,Magellans Torfmoos,Magellanic Bog-moss,NT
4149,Laubmoose,Sphagnaceae,Sphagnum,majus,(Russow) C.E.O.Jensen ,subsp. majus,,Grosses Torfmoos,,LC
2236,Laubmoose,Sphagnaceae,Sphagnum,majus,(Russow) C.E.O.Jensen,,,Grosses Torfmoos,Olive Bog-moss,LC
2238,Laubmoose,Sphagnaceae,Sphagnum,molle,Sull.,,,Weiches Torfmoos,Blushing Bog-moss,VU
4400,Laubmoose,Sphagnaceae,Sphagnum,palustre,L.,subsp. palustre,,Kahnblättriges Torfmoos,,LC
2241,Laubmoose,Sphagnaceae,Sphagnum,palustre,L.,,,Kahnblättriges Torfmoos,Blunt-leaved Bog-moss,LC
2243,Laubmoose,Sphagnaceae,Sphagnum,papillosum,Lindb.,,,Warziges Torfmoos,Ppapillose Bog-moss,NT
2245,Laubmoose,Sphagnaceae,Sphagnum,platyphyllum,(Braithw.) Warnst.,,,Gleichblättriges Torfmoos,Flat-leaved Bog-moss,LC
2249,Laubmoose,Sphagnaceae,Sphagnum,quinquefarium,(Braithw.) Warnst.,,,Fünfzeiliges Torfmoos,Five-ranked Bog-moss,LC
2264,Laubmoose,Sphagnaceae,Sphagnum,riparium,Ångstr.,,,Ufer-Torfmoos,Cleft Bog-moss,DD
2266,Laubmoose,Sphagnaceae,Sphagnum,rubellum,Wilson,,,Rötliches Torfmoos,Red Bog-moss,NT
2267,Laubmoose,Sphagnaceae,Sphagnum,russowii,Warnst.,,,Derbes Torfmoos,Russow's Bog-moss,NT
2270,Laubmoose,Sphagnaceae,Sphagnum,squarrosum,Crome,,,Sparriges Torfmoos,Spiky Bog-moss,LC
4157,Laubmoose,Sphagnaceae,Sphagnum,subfulvum,Sjors ,subsp. subfulvum,,Bräunliches Torfmoos,,VU
2271,Laubmoose,Sphagnaceae,Sphagnum,subfulvum,Sjors,,,Bräunliches Torfmoos,,VU
4160,Laubmoose,Sphagnaceae,Sphagnum,subnitens,,subsp. ferrugineum,Flatberg,Feder-Torfmoos,,DD
4159,Laubmoose,Sphagnaceae,Sphagnum,subnitens,Russow & Warnst. ,subsp. subnitens,,Feder-Torfmoos,,DD
2272,Laubmoose,Sphagnaceae,Sphagnum,subnitens,Russow & Warnst.,,,Feder-Torfmoos,Lustrous Bog-moss,LC
2275,Laubmoose,Sphagnaceae,Sphagnum,subsecundum,Nees,,,Einseitswendiges Torfmoos,Slender Cow-horn Bog-moss,LC
2276,Laubmoose,Sphagnaceae,Sphagnum,tenellum,(Brid.) Brid.,,,Weiches Torfmoos,Soft Bog-moss,NT
2278,Laubmoose,Sphagnaceae,Sphagnum,teres,(Schimp.) Ångstr.,,,Rundes Torfmoos,Rigid Bog-moss,LC
2280,Laubmoose,Sphagnaceae,Sphagnum,warnstorfii,Russow,,,Warnstorfsches Torfmoos,Warnstorf's Bog-moss,LC
2282,Laubmoose,Splachnaceae,Splachnum,ampullaceum,Hedw.,,,Flaschenfrüchtiges Schirmmoos,Cruet Collar-moss,NT
2283,Laubmoose,Splachnaceae,Splachnum,sphaericum,Hedw.,,,Kugelfrüchtiges Schirmmoos,Round-fruited Collar-moss,LC
2286,Laubmoose,Pottiaceae,Stegonia,latifolia,(Schwägr.) Broth.,,,Echtes Zwiebelmoos,Hood-leaved Screw-moss,LC
1016,Laubmoose,Calliergonaceae,Straminergon,stramineum,(Brid.) Hedenäs,,,Strohgelbes Schönmoos,Straw Spear-moss,LC
2408,Laubmoose,Pottiaceae,Syntrichia,calcicola,J.J.Amann,,,Kalk-Drehzahn,,DD
2371,Laubmoose,Pottiaceae,Syntrichia,caninervis,Mitt.,,,Graurippiges Verbundzahnmoos,,VU
2375,Laubmoose,Pottiaceae,Syntrichia,fragilis,(Taylor) Ochyra,,,Zerbrechliches Verbundzahnmoos,,EN
2382,Laubmoose,Pottiaceae,Syntrichia,laevipila,Brid.,,,Glatthaariger Drehzahn,Small Hairy Screw-moss,CR
2386,Laubmoose,Pottiaceae,Syntrichia,latifolia,(Hartm.) Huebener,,,Breitblättriger Drehzahn,Water Screw-moss,DD
2379,Laubmoose,Pottiaceae,Syntrichia,montana,Nees,,,Haarloser Haar-Drehzahn,Intermediate Screw-moss,LC
2392,Laubmoose,Pottiaceae,Syntrichia,norvegica,F.Weber,,,Norwegisches Verbundzahnmoos,,LC
2398,Laubmoose,Pottiaceae,Syntrichia,pagorum,(Milde) J.J.Amann,,,Brutblatt-Drehzahn,,VU
2400,Laubmoose,Pottiaceae,Syntrichia,papillosa,(Wilson) Jur.,,,Papillen-Drehzahn,Marble Screw-moss,LC
4241,Laubmoose,Pottiaceae,Syntrichia,ruralis,(Hedw.) F.Weber & D.Mohr,,,Erd-Drehzahn,,LC
2416,Laubmoose,Pottiaceae,Syntrichia,sinensis,(Müll.Hal.) Ochyra,,,Chinesisches Verbundzahnmoos,,CR
2421,Laubmoose,Pottiaceae,Syntrichia,virescens,(De Not.) Ochyra,,,Grüner Drehzahn,Lesser Screw-moss,LC
171,Lebermoose,Adelanthaceae,Syzygiella,autumnalis,(DC.) K.Feldberg & al.,,,Herbst-Jamesonmoos,Autumn Flapwort,EN
478,Lebermoose,Targioniaceae,Targionia,hypophylla,L.,,,Echtes Targionimoos,Orobus-seed Liverwort,VU
2288,Laubmoose,Hypnaceae,Taxiphyllum,wissgrillii,(Garov.) Wijk & Margad.,,,Eibenblattmoos,Depressed Feather-moss,LC
2292,Laubmoose,Splachnaceae,Tayloria,acuminata,Hornsch.,,,Spitzblättriges Halsmoos,,VU
2294,Laubmoose,Splachnaceae,Tayloria,froelichiana,(Hedw.) Broth.,,,Froelich-Halsmoos,,LC
2687,Laubmoose,Splachnaceae,Tayloria,hornschuchii,(Grev. & Arn.) Broth.,,,Hornschuch-Halsmoos,,VU
2296,Laubmoose,Splachnaceae,Tayloria,lingulata,(Dicks.) Lindb.,,,Zungenblättriges Halsmoos,Marsh Collar-moss,VU
2298,Laubmoose,Splachnaceae,Tayloria,rudolphiana,(Garov.) Bruch & Schimp.,,,Bergahorn-Halsmoos,,VU
2301,Laubmoose,Splachnaceae,Tayloria,serrata,(Hedw.) Bruch & Schimp.,,,Gesägtes Halsmoos,,LC
2304,Laubmoose,Splachnaceae,Tayloria,splachnoides,(Schwägr.) Hook.,,,Schlangenzahn-Halsmoos,,EN
2302,Laubmoose,Splachnaceae,Tayloria,tenuis,(Dicks.) Schimp.,,,Zartes Halsmoos,,DD
2305,Laubmoose,Tetraphidaceae,Tetraphis,pellucida,Hedw.,,,Georgsmoos,Pellucid Four-tooth Moss,LC
2307,Laubmoose,Splachnaceae,Tetraplodon,angustatus,(Hedw.) Bruch & Schimp.,,,Schmalfrüchtiges Vierzackmoos,Narrow Cruet-moss,EN
2308,Laubmoose,Splachnaceae,Tetraplodon,mnioides,(Hedw.) Bruch & Schimp.,,,Sternmoosartiges Vierzackmoos,Slender Cruet-moss,VU
2310,Laubmoose,Splachnaceae,Tetraplodon,urceolatus,(Hedw.) Bruch & Schimp.,,,Krug-Vierzackmoos,,CR
2311,Laubmoose,Tetraphidaceae,Tetrodontium,ovatum,(Funck) Schwägr.,,,Eifrüchtiges Vierzahnmoos,,VU
2314,Laubmoose,Tetraphidaceae,Tetrodontium,repandum,(Funck) Schwägr.,,,Geschweiftes Vierzahnmoos,,VU
2316,Laubmoose,Neckeraceae,Thamnobryum,alopecurum,(Hedw.) Gangulee,,,Fuchsschwanz-Bäumchenmoos,Fox-tail Feather-moss,LC
2732,Laubmoose,Neckeraceae,Thamnobryum,neckeroides,(Hook.) E.Lawton,,,Neckeraähnliches Bäumchenmoos,,DD
2335,Laubmoose,Thuidiaceae,Thuidium,assimile,(Mitt.) A.Jaeger,,,Haarspitzen-Thujamoos,Philibert's Tamarisk-moss,LC
2331,Laubmoose,Thuidiaceae,Thuidium,delicatulum,(Hedw.) Schimp.,,,Zartes Thujamoos,Delicate Tamarisk-moss,LC
2337,Laubmoose,Thuidiaceae,Thuidium,recognitum,(Hedw.) Lindb.,,,Echtes Thujamoos,,LC
2338,Laubmoose,Thuidiaceae,Thuidium,tamariscinum,(Hedw.) Schimp.,,,Tamarisken-Thujamoos,Common Tamarisk-moss,LC
2344,Laubmoose,Timmiaceae,Timmia,austriaca,Hedw.,,,Österreichisches Grobzahnmoos,Sheathed Timmia,LC
2345,Laubmoose,Timmiaceae,Timmia,bavarica,Hessl.,,,Bayerisches Grobzahnmoos,,LC
2347,Laubmoose,Timmiaceae,Timmia,comata,Lindb. & Arnell,,,Schopf-Grobzahnmoos,,DD
4211,Laubmoose,Timmiaceae,Timmia,norvegica,J.E.Zetterst.,,,Norwegisches Grobzahnmoos,,VU
2349,Laubmoose,Pottiaceae,Timmiella,anomala,(Bruch & Schimp.) Limpr.,,,Rollblattmoos,,VU
1526,Laubmoose,Brachytheciaceae,Tomentypnum,nitens,(Hedw.) Loeske,,,Filzschlafmoos,Wolly Feather-moss,LC
4214,Laubmoose,Pottiaceae,Tortella,alpicola,Dixon,,,Gebirgs-Spiralzahnmoos,,DD
2352,Laubmoose,Pottiaceae,Tortella,bambergeri,(Schimp.) Broth.,,,Bambergers Spiralzahnmoos,Bamberger's Crisp-moss,LC
2354,Laubmoose,Pottiaceae,Tortella,densa,(Lorentz & Molendo) Crundw. & Nyholm,,,Dichtes Spiralzahnmoos,,LC
2356,Laubmoose,Pottiaceae,Tortella,fragilis,(Hook. & Wilson) Limpr.,,,Zerbrechliches Spiralzahnmoos,,LC
2358,Laubmoose,Pottiaceae,Tortella,humilis,(Hedw.) Jenn.,,,Niedriges Spiralzahnmoos,,VU
2360,Laubmoose,Pottiaceae,Tortella,inclinata,(R.Hedw.) Limpr.,,,Geneigtes Spiralzahnmoos,,LC
2361,Laubmoose,Pottiaceae,Tortella,nitida,(Lindb.) Broth.,,,Glänzendes Spiralzahnmoos,Neat Crisp-moss,VU
2363,Laubmoose,Pottiaceae,Tortella,tortuosa,(Hedw.) Limpr.,,,Gekräuseltes Spiralzahnmoos,Frizzled Crisp-moss,LC
2367,Laubmoose,Pottiaceae,Tortula,atrovirens,(Sm.) Lindb.,,,Schwärzlicher Drehzahn,Rib-leaf Moss,VU
2501,Laubmoose,Pottiaceae,Tortula,brevissima,Schiffn.,,,Kurzer Drehzahn,,VU
2370,Laubmoose,Pottiaceae,Tortula,canescens,Mont.,,,Grauer Drehzahn,Dog Screw-moss,CR
1152,Laubmoose,Pottiaceae,Tortula,cernua,(Huebener) Lindb.,,,Nickendes Bandzahnmoos,,CR
1153,Laubmoose,Pottiaceae,Tortula,hoppeana,(Schultz) Ochyra,,,Breitblättriges Bandzahnmoos,,LC
2377,Laubmoose,Pottiaceae,Tortula,inermis,(Brid.) Mont.,,,Stachelloser Drehzahn,,EN
2000,Laubmoose,Pottiaceae,Tortula,lanceola,R.H.Zander,,,Lanzettblättriges Pottmoos,Lance-leaved Pottia,VU
1154,Laubmoose,Pottiaceae,Tortula,laureri,(Schultz) Lindb.,,,Laurer-Bandzahnmoos,,RE
1155,Laubmoose,Pottiaceae,Tortula,leucostoma,(R.Br.) Hook. & Grev.,,,Weissmund-Bandzahnmoos,,NT
1998,Laubmoose,Pottiaceae,Tortula,modica,R.H.Zander,,,Mittleres Pottmoos,Blunt-fruited Pottia,LC
2388,Laubmoose,Pottiaceae,Tortula,mucronifolia,Schwägr.,,,Stachelblättriger Drehzahn,,LC
2390,Laubmoose,Pottiaceae,Tortula,muralis,Hedw. ,subsp. muralis,,Mauer-Drehzahn,Wall Screw-moss,LC
2395,Laubmoose,Pottiaceae,Tortula,muralis,,subsp. obtusifolia,(Schwägr.) Culm.,Stumpfblättriger Drehzahn,,CR
4236,Laubmoose,Pottiaceae,Tortula,muralis,Hedw.,,,Mauer-Drehzahn,,NE
2402,Laubmoose,Pottiaceae,Tortula,revolvens,(Schimp.) G.Roth,,,Rollrand-Drehzahn,,VU
4242,Laubmoose,Pottiaceae,Tortula,schimperi,M.J.Cano & al.,,,Schimpers Drehzahn,,DD
4245,Laubmoose,Pottiaceae,Tortula,subulata,Hedw.,,,Pfriemen-Drehzahn,,LC
1157,Laubmoose,Pottiaceae,Tortula,systylia,(Schimp.) Lindb.,,,Langsäulchen-Bandzahnmoos,,CR
2012,Laubmoose,Pottiaceae,Tortula,truncata,(Hedw.) Mitt.,,,Abgestutztes Pottmoos,Common Pottia,LC
2423,Laubmoose,Bruchiaceae,Trematodon,ambiguus,(Hedw.) Hornsch.,,,Gelbstieliges Lochzahnmoos,,VU
2424,Laubmoose,Bruchiaceae,Trematodon,brevicollis,Hornsch.,,,Kurzhalsiges Lochzahnmoos,,EN
481,Lebermoose,Trichocoleaceae,Trichocolea,tomentella,(Ehrh.) Dumort.,,,Filzmoos,Handsome Woollywort,LC
2425,Laubmoose,Ditrichaceae,Trichodon,cylindricus,(Hedw.) Schimp.,,,Sparriges Doppelhaarmoos,Cylindric Ditrichum,LC
2429,Laubmoose,Pottiaceae,Trichostomum,brachydontium,Bruch,,,Kurzzahn-Haarmundmoos,Variable Crisp-moss,LC
2436,Laubmoose,Pottiaceae,Trichostomum,crispulum,Bruch,,,Krauses Haarmundmoos,Curly Crisp-moss,LC
2475,Laubmoose,Pottiaceae,Trichostomum,triumphans,De Not.,,,Blassstieliges Haarmundmoos,,VU
4392,Lebermoose,Scapaniaceae,Tritomaria,exsecta,(Schmidel) Loeske  ,subsp. exsecta,,Kleines Ungleichlappenmoos,,LC
482,Lebermoose,Scapaniaceae,Tritomaria,exsecta,(Schmidel) Loeske,,,Kleines Ungleichlappenmoos,Cut Notchwort,LC
4263,Lebermoose,Scapaniaceae,Tritomaria,exsectiformis,(Breidl.) Loeske ,subsp. exsectiformis,,Grosszelliges Ungleichlappenmoos,,NT
483,Lebermoose,Scapaniaceae,Tritomaria,exsectiformis,(Breidl.) Loeske,,,Grosszelliges Ungleichlappenmoos,Large Cut Notchwort,NT
4265,Lebermoose,Scapaniaceae,Tritomaria,polita,(Nees) Jörg. ,subsp. polita,,Glänzendes Ungleichlappenmoos,Flush Notchwort,LC
484,Lebermoose,Scapaniaceae,Tritomaria,polita,(Nees) Jörg.,,,Glänzendes Ungleichlappenmoos,Flush Notchwort,LC
4268,Lebermoose,Scapaniaceae,Tritomaria,quinquedentata,(Huds.) H.Buch ,subsp. quinquedentata,,Fünfzähniges Ungleichlappenmoos,,LC
487,Lebermoose,Scapaniaceae,Tritomaria,quinquedentata,(Huds.) H.Buch,,,Fünfzähniges Ungleichlappenmoos,Lyon's Notchwort,LC
489,Lebermoose,Scapaniaceae,Tritomaria,scitula,(Taylor) Jörg.,,,Hübsches Ungleichlappenmoos,,LC
2445,Laubmoose,Orthotrichaceae,Ulota,bruchii,Brid.,,,Bruchs Krausblattmoos,Bruch's Pincushion,LC
2441,Laubmoose,Orthotrichaceae,Ulota,coarctata,(P.Beauv.) Hammar,,,Engmündiges Krausblattmoos,Club Pincushion,CR
2443,Laubmoose,Orthotrichaceae,Ulota,crispa,(Hedw.) Brid.,,,Gewöhnliches Krausblattmoos,Crisped Pincushion,LC
2449,Laubmoose,Orthotrichaceae,Ulota,drummondii,(Hook. & Grev.) Brid.,,,Drummonds Krausblattmoos,Drummond's Pincushion,DD
2450,Laubmoose,Orthotrichaceae,Ulota,hutchinsiae,(Sm.) Hammar,,,Amerikanisches Krausblattmoos,Hutchin's Pincushion,VU
2453,Laubmoose,Orthotrichaceae,Ulota,macrospora,E.Bauer & Warnst.,,,Grosssporiges Krausblattmoos,,CR
2455,Laubmoose,Splachnaceae,Voitia,nivalis,Hornsch.,,,Schnee-Voitmoos,,RE
2544,Laubmoose,Calliergonaceae,Warnstorfia,exannulata,(Schimp.) Loeske,,,Ringloses Moorsichelmoos,Ringless Hook-moss,LC
2545,Laubmoose,Calliergonaceae,Warnstorfia,fluitans,(Hedw.) Loeske,,,Flutendes Moorsichelmoos,Floating Hook-moss,NT
2546,Laubmoose,Calliergonaceae,Warnstorfia,pseudostraminea,(Müll.Hal.) Tuom. & T.J.Kop.,,,Stroh-Moorsichelmoos,,VU
1015,Laubmoose,Calliergonaceae,Warnstorfia,sarmentosa,(Wahlenb.) Hedenäs,,,Stumpfblättriges Moorsichelmoos,Twiggy Spear-moss,LC
2456,Laubmoose,Pottiaceae,Weissia,brachycarpa,(Nees & Hornsch.) Jur.,,,Kleinmündiges Perlmoos,Small-mouthed Beardless-moss,LC
2459,Laubmoose,Pottiaceae,Weissia,condensa,(Voit) Lindb.,,,Dichtes Perlmoos,,VU
2658,Laubmoose,Pottiaceae,Weissia,controversa,Hedw.,,,Zartgrünes Perlmoos,,LC
2466,Laubmoose,Pottiaceae,Weissia,longifolia,Mitt.,,,Langblättriges Perlmoos,Crisp Beardless-moss,NT
2669,Laubmoose,Pottiaceae,Weissia,rostellata,(Brid.) Lindb.,,,Geschnäbeltes Perlmoos,Beaked Beardless-moss,VU
2468,Laubmoose,Pottiaceae,Weissia,rutilans,(Hedw.) Lindb.,,,Rötliches Perlmoos,Pointed-leaved Stubble-moss,CR
2471,Laubmoose,Pottiaceae,Weissia,squarrosa,(Nees & Hornsch.) Müll.Hal.,,,Sparriges Perlmoos,Spreading-leaved Beardless-moss,VU
2477,Laubmoose,Pottiaceae,Weissia,wimmeriana,(Sendtn.) Bruch & Schimp.,,,Wimmers Perlmoos,,LC
2479,Laubmoose,Orthotrichaceae,Zygodon,conoideus,(Dicks.) Hook. & Taylor,,,Kegeldeckeliges Jochzahnmoos,Lesser Yoke-moss,VU
2483,Laubmoose,Orthotrichaceae,Zygodon,dentatus,(Limpr.) Kartt.,,,Gezähntes Jochzahnmoos,,NT
2481,Laubmoose,Orthotrichaceae,Zygodon,gracilis,Wilson,,,Kalk-Jochzahnmoos,Slender Yoke-moss,VU
2485,Laubmoose,Orthotrichaceae,Zygodon,rupestris,Lorentz,,,Gewöhnliches Jochzahnmoos,Park Yoke-moss,VU
2487,Laubmoose,Orthotrichaceae,Zygodon,viridissimus,(Dicks.) Brid.,,,Grünes Jochzahnmoos,,LC
